episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,loss_mean,terminated,truncated,wall_clock_seconds
22,0.4831343256743761,7.621309598302467,1,116,0.01652053486994043,0.9000874278732445,0.03798175846820633,1,0,11.466984637998394
23,0.6902857964855127,-18.059184334240854,1,97,0.02408065174975027,0.8955869907338783,0.033939208547325475,1,0,12.123136038997472
24,0.025334351051786497,8.410564741119742,1,87,0.014965835960986294,0.8911090557802088,0.03869591768959473,1,0,12.723623170997598
25,-0.2450664976924909,-36.77747295708395,0,150,0.07946165013997669,0.8866535105013078,0.043859912647555274,0,1,13.710628122000344
26,0.14513155663250255,16.794688838464207,1,15,0.02984484595085088,0.8822202429488013,0.05854387730360031,1,0,13.802741554998647
27,-0.13954441773992898,-20.303794289077633,0,150,0.11215611765560266,0.8778091417340573,0.04226916370292504,0,1,14.71927098499873
28,-0.10585193886517108,19.71961373211816,1,22,0.03495928775501342,0.8734200960253871,0.06343303227119824,1,0,14.843118794997281
29,0.6844229261550632,-1.2429839655757071,1,149,0.032986030742365946,0.8690529955452602,0.04010627328749471,1,0,15.751808705997973
30,-0.3986282609417726,6.3352382168988655,1,116,0.03920523879273541,0.8647077305675338,0.043445520006634035,1,0,16.4716345300003
31,0.6098199051253312,-60.151516380486996,0,150,0.35052770813226825,0.8603841919146962,0.03630917688831687,0,1,17.329198688999895
32,-0.248915815263149,-4.868631953932351,1,80,0.017410814716801615,0.8560822709551227,0.0366589187644422,1,0,17.793261595998047
33,0.7859162125789654,-9.07070787637495,1,87,0.026967751103830095,0.851801859600347,0.040894074568888925,1,0,18.33505616199909
34,-0.5425996537128712,6.49042089441791,1,41,0.011648097883714792,0.8475428503023453,0.04132829172673022,1,0,18.54590129099961
35,-0.29579634012126665,24.456100745243017,1,74,0.006520714939885708,0.8433051360508336,0.03389722694063912,1,0,18.886202026998944
36,-0.48638307039065903,-34.25029892446474,0,150,0.20125723856092803,0.8390886103705794,0.03811005257690946,0,1,19.590382596998097
37,0.27196325560462586,15.476708960882387,1,20,0.02241518352255717,0.8348931673187264,0.0361965212970972,1,0,19.675185427000542
38,0.6063247200401634,-3.4478281071409604,1,57,0.011770374149471241,0.8307187014821328,0.035355554370765103,1,0,19.91843936099758
39,0.1054995612758054,18.621604612469675,1,36,0.03782565348420422,0.8265651079747222,0.04467666821761264,1,0,20.103521002998605
40,-0.19335837596688488,-5.816868348699067,1,116,0.00513081943986321,0.8224322824348486,0.04119273600296985,1,0,20.799073883998062
41,0.7528665793445402,9.908193411515095,1,50,0.0018210528379228874,0.8183201210226743,0.03395837320014834,1,0,21.05736543400053
42,0.2941790984755761,-5.602407010144087,0,150,0.1282492879213097,0.8142285204175609,0.044419799943765007,0,1,21.748717929000122
43,0.3431661379906532,28.290725539316185,1,121,0.014208829213793128,0.810157377815473,0.03414272319925718,1,0,22.303922193998005
44,-0.6060536436369619,7.386820154322777,1,39,0.022643161075976526,0.8061065909263957,0.03419888583131325,1,0,22.47468377900077
45,0.5020908904982662,14.182519725490785,1,52,0.005703408243412866,0.8020760579717637,0.046125167300208256,1,0,22.718577941999683
46,-0.06891341952258812,-2.8746689403895314,0,150,0.0354330424476974,0.798065677681905,0.03663034585614999,0,1,23.414686748998065
47,0.05212907066645778,17.55911697614938,1,9,0.009861562706023223,0.7940753492934954,0.03336955762157837,1,0,23.461143731998163
48,0.6495290165728298,9.647768143680878,1,28,0.004764757898541583,0.7901049725470279,0.035088333168200085,1,0,23.624678935000702
49,0.16577335165253881,17.105076098407153,1,13,0.023699530763826526,0.7861544476842928,0.03924568355656587,1,0,23.70419341500019
50,0.7642351097278159,0.9579108689445981,1,45,0.011441370260643735,0.7822236754458713,0.045428870908088156,1,0,23.93311332599842
51,0.3379575564843966,18.375634841551072,1,29,0.00822323454669438,0.778312557068642,0.03703618846062956,1,0,24.074958688997867
52,-0.22107304984804121,16.96314408404287,1,53,0.028957657501780754,0.7744209942832988,0.03732436793452164,1,0,24.33865889399749
53,0.24453407103151825,19.441952174669133,1,46,0.01747804903084671,0.7705488893118823,0.03673862872402305,1,0,24.584897485998226
54,-0.7466428048441289,-8.142729774070908,1,90,0.016928917536094934,0.7666961448653229,0.03629674421002468,1,0,25.034753842999635
55,0.0058969335801940526,17.822344715119108,1,8,0.003858919968030428,0.7628626641409962,0.07952139060944319,1,0,25.084361438999622
56,-0.7274915788685086,20.143551904335617,1,142,0.0028074048102245674,0.7590483508202912,0.03835100212304945,1,0,25.722285402000125
57,0.3784105914597091,12.912282484397291,1,29,0.011743089578451882,0.7552531090661897,0.035477461678714586,1,0,25.877283347999764
58,0.7158617861604102,-30.804960881453017,0,150,0.202994400200049,0.7514768435208588,0.04247593502203623,0,1,26.62702598499891
59,-0.7651082338892462,-7.878394042397854,1,63,0.0024436195128787475,0.7477194593032545,0.03940118216569462,1,0,26.96672908799883
60,-0.45953602923557835,1.2173660961212605,0,150,0.0947142037175992,0.7439808620067382,0.04361803215617935,0,1,27.72847468799955
61,-0.5572528245753583,7.217125615989787,1,107,0.013335346806606307,0.7402609576967045,0.04123968885184449,1,0,28.217326727997715
62,0.38104754654262907,7.854846848384476,1,85,0.024406572805319104,0.736559652908221,0.04048201525036026,1,0,28.671049562999542
63,-0.002161206712876451,17.70658079320565,1,8,0.006431065990663301,0.7328768546436799,0.04762886790558696,1,0,28.723323033998895
64,-0.4746594600449594,9.946661446010692,1,49,0.019869208499512514,0.7292124703704616,0.060042916550015916,1,0,29.01310281699989
65,0.22915166968498912,16.085544147877954,1,58,0.018261525168953324,0.7255664080186093,0.042608152336344636,1,0,29.328478265997546
66,0.006805930598571264,17.624715117213782,1,8,0.008214491376089797,0.7219385759785162,0.04172321455553174,1,0,29.37403954799811
67,0.05122980765059315,29.030091439187522,1,43,0.021689997967945622,0.7183288830986236,0.0408682300774164,1,0,29.603816311999253
68,0.2976709036620129,1.5793021788936947,1,101,0.013782860024119437,0.7147372386831305,0.042471654067682746,1,0,30.12279443999796
69,-0.7688231134264853,-13.753704070579236,1,143,0.02297220411436751,0.7111635524897149,0.0510883323223024,1,0,30.895841702000325
70,-0.2537775386595955,13.564474008441902,1,29,0.005971354424036901,0.7076077347272662,0.045131516161149944,1,0,31.02650132099734
71,-0.6591965317884253,3.7508001388050554,1,55,0.007975089485507847,0.7040696960536299,0.04684508727355437,1,0,31.231823558999167
72,-0.22992177117269452,22.09420845165441,1,75,0.004284957631907116,0.7005493475733617,0.059227074707547823,1,0,31.55081077199793
73,-0.028698057805840227,17.609393715392798,1,8,0.006448714603232639,0.697046600835495,0.04076648037880659,1,0,31.593759646999388
74,-0.540222680156015,9.241023387759924,1,59,0.005557477285099144,0.6935613678313175,0.047910376151992104,1,0,31.82122116100072
75,-0.7367664137892613,30.560540009383104,1,92,0.0025131494619955452,0.6900935609921609,0.04664731264600287,1,0,32.19254002299931
76,0.6598279752978315,16.009273118618875,1,45,0.030904527073599364,0.6866430931872001,0.052961382600996226,1,0,32.370407491998776
77,0.7093044229902652,5.2559451256413,1,38,0.018213156133806252,0.6832098777212641,0.05581187775456592,1,0,32.51366168499953
78,-0.23707121093507644,16.11763019952923,1,18,0.020676098205858334,0.6797938283326578,0.05780126930524906,1,0,32.58408860899726
79,0.7068551633266504,12.209334719832986,1,62,0.006698919708493012,0.6763948591909945,0.05482218002960566,1,0,32.7869765439973
80,-0.031392058814335044,18.41245531924069,1,10,0.025167613869527206,0.6730128848950395,0.05108160674571991,1,0,32.831732526999986
81,-0.45687629337610947,13.805465897731484,1,67,0.006174163767353635,0.6696478204705644,0.05771598030826939,1,0,33.06458884300082
82,0.785344582176785,-15.34628690790268,1,70,0.006676389847367625,0.6662995813682115,0.05966176521033049,1,0,33.303573449000396
83,-0.3718738239935053,14.794271831680089,1,19,0.02586308248950997,0.6629680834613705,0.0458037340523381,1,0,33.36922754099942
84,-0.7353620973805841,6.974925197358241,1,48,0.005590476604251271,0.6596532430440636,0.04870373309434702,1,0,33.529846081997675
85,0.5622153303565547,13.084429908264429,1,34,0.010819345527616764,0.6563549768288433,0.06465367583886665,1,0,33.63983654299955
86,-0.13831088840018269,13.647392321191727,1,31,0.009715808168100276,0.653073201944699,0.06067527890686066,1,0,33.75880422800037
87,0.5824601377902077,7.677939723769668,1,33,0.0005209454749844911,0.6498078359349755,0.05360500260510228,1,0,33.910747321999224
88,-0.7177552668595419,-0.6286913507618053,1,42,0.004228994679546072,0.6465587967553006,0.05933787412054482,1,0,34.088183755997306
89,-0.3412289106199133,21.02939487347612,1,61,0.011375275961992448,0.6433260027715241,0.058231520054281734,1,0,34.33069358300054
90,0.708114962346738,8.342079420201479,1,47,0.005262139035800972,0.6401093727576664,0.0627434215647109,1,0,34.53244219499902
91,-0.789552619116218,8.710462388000451,1,31,0.0017541824425358898,0.6369088258938781,0.06108972850826479,1,0,34.66305903999819
92,-0.2653694972695746,14.443919699429532,1,39,0.0074825871965004676,0.6337242817644086,0.05958692089487345,1,0,34.8127628000002
93,0.2164555787604081,16.617404755546886,1,15,0.020329439663077098,0.6305556603555866,0.07684383690357208,1,0,34.87637381899913
94,-0.784836122542418,7.699282539263367,1,29,0.014194920808273337,0.6274028820538087,0.06235352518229649,1,0,34.97817108399977
95,-0.4819575001370005,12.422663916181772,1,32,0.01427045721128034,0.6242658676435396,0.053345441527199,1,0,35.083297290999326
96,0.1264037204196633,13.816142729646526,1,45,0.003950130633905202,0.6211445383053219,0.06715192699597941,1,0,35.23231999299969
97,-0.3956648722288355,21.08676078671124,1,46,0.011664755727183285,0.6180388156137953,0.06085140245926121,1,0,35.39389124399895
98,-0.3988752751894101,15.145497745834291,1,34,0.00754635400545367,0.6149486215357263,0.05918138556401519,1,0,35.51761190199977
99,0.5862795348561336,11.898294777271804,1,42,0.0029588941974407756,0.6118738784280476,0.06079058974449124,1,0,35.65871932099981
100,0.36666758154688006,15.777008173748618,1,17,0.013971158837645603,0.6088145090359074,0.06610186693861204,1,0,35.7252500709983
101,-0.5577616683718589,12.011703616194426,1,64,0.024357305705428933,0.6057704364907278,0.06514569435967132,1,0,35.974956980997376
102,0.7312857839739095,7.053458578517892,1,32,0.010753248890577605,0.6027415843082742,0.06837084621656686,1,0,36.09585931199763
103,0.32201634671155754,8.627287727314979,1,43,0.004473166951940277,0.5997278763867329,0.06681578493742056,1,0,36.247358210999664
104,0.5440274058901522,13.991906577907503,1,20,0.015718824701778766,0.5967292370047992,0.07893616892397404,1,0,36.31834457699733
105,-0.4612953331009937,15.410398605343653,1,65,0.02061981702437332,0.5937455908197752,0.06808793490322737,1,0,36.536416561000806
106,-0.4931498094047253,9.309886339935474,1,46,0.004924397432765515,0.5907768628656763,0.05667068120901999,1,0,36.69785586799844
107,0.01638575236332751,17.82609720611945,1,8,0.003908726303837134,0.5878229785513479,0.0802472666837275,1,0,36.73887267700047
108,0.4704629512411216,13.313007552630733,1,21,0.0033070399295884734,0.5848838636585911,0.07082240177052361,1,0,36.825536791999184
109,0.25605791326469873,16.29777009882964,1,16,0.031850423470278055,0.5819594443402982,0.09668878628872335,1,0,36.89522135199877
110,-0.4879235123150332,14.438888958818278,1,31,0.0045383986885482175,0.5790496471185967,0.061575180159941796,1,0,37.020153424000455
111,-0.6415583041032855,10.994767365208828,1,42,0.006717075111793758,0.5761543988830038,0.07312090810210932,1,0,37.18850352200025
112,-0.4885233763250799,11.198090390418656,1,42,0.0010053827070886645,0.5732736268885887,0.06477970292880422,1,0,37.35479420900083
113,-0.4657282227786643,11.043110469146631,1,28,0.010577829357652335,0.5704072587541458,0.0821359078399837,1,0,37.46366442100043
114,0.5892540485072144,12.293452116777189,1,24,0.018716330784262047,0.567555222460375,0.06338733380349974,1,0,37.557063606000156
115,-0.7784314223866593,3.3183151113567817,1,50,0.004772319870049335,0.5647174463480732,0.07654699843376875,1,0,37.74142896899866
116,0.17202774907953555,17.99194597429596,1,24,0.0075086284601982856,0.5618938591163328,0.07338464927549164,1,0,37.83921254799861
117,-0.20016862387962786,19.023827358195557,1,26,0.005096691150405619,0.5590843898207511,0.07379174390091346,1,0,37.9403805740003
118,-0.17150285740777826,23.614930296316743,1,34,0.004481154313038083,0.5562889678716474,0.09944266727303758,1,0,38.07629935300065
119,0.3802617079902577,13.603180601820348,1,25,0.03296710714206347,0.5535075230322891,0.08074184842407703,1,0,38.172078223000426
120,0.31568772260978806,16.070763289171737,1,16,0.01708142918673211,0.5507399854171277,0.06844393513165414,1,0,38.23855375700077
121,-0.5665863683567345,13.908419695217162,1,44,0.0224451152770474,0.547986285490042,0.10296899761835282,1,0,38.39093933699769
122,0.16089934250682203,17.09308141171932,1,12,0.024809529447165024,0.5452463540625918,0.0817858309795459,1,0,38.43909453900051
123,-0.5020310378742258,11.907248553074895,1,24,0.013583494693580833,0.5425201222922789,0.06490203854627907,1,0,38.52798708800037
124,0.06798242861764048,23.95605165250599,1,21,0.0020183980627520026,0.5398075216808175,0.08033266424068383,1,0,38.61256280999805
125,-0.05336856480580843,21.211367549124404,1,14,0.012993024683197588,0.5371084840724134,0.06537945502038513,1,0,38.67200836899792
126,-0.6684356665262268,12.527001788397321,1,35,0.00566107864562837,0.5344229416520513,0.08760751177157675,1,0,38.802005993999046
127,0.42134288484418825,19.823120687156916,1,33,0.013749835976211211,0.531750826943791,0.08636354931601972,1,0,38.92170940299911
128,-0.763359156477009,0.8198197258635389,1,67,0.004970757459818231,0.5290920728090721,0.08788238034875535,1,0,39.16165856799853
129,0.5928494955827062,9.790746102295817,1,27,0.022529420874797257,0.5264466124450268,0.08063528328030198,1,0,39.27065200099969
130,0.4216884689109821,14.018778238631784,1,24,0.002026017239879274,0.5238143793828016,0.08665938799579938,1,0,39.36266474799777
131,-0.21767905031657997,16.812211751774882,1,27,0.007773620958937272,0.5211953074858876,0.09428375159148816,1,0,39.46563450800022
132,-0.7153463870172296,7.596265868470072,1,32,0.03782789786813712,0.5185893309484582,0.08780254086013883,1,0,39.58217537699966
133,-0.04331106976125765,17.5792264258489,1,8,0.021187133593557894,0.5159963842937159,0.06475236755795777,1,0,39.61687777900079
134,-0.6601569562891569,5.873779022181403,1,32,0.0007623152190837645,0.5134164023722473,0.08377267472678795,1,0,39.75123101499776
135,-0.24216948588261555,16.372856506283277,1,16,0.00044349719778380425,0.510849320360386,0.06656978756655008,1,0,39.83183056499911
136,-0.43018838063026466,13.755956363584845,1,23,0.006813375201993932,0.5082950737585841,0.09795058478155862,1,0,39.93351780000012
137,-0.32957403318887873,13.809941524104214,1,23,0.018153321137810874,0.5057535983897912,0.09499719965717067,1,0,40.02373734199864
138,-0.2162720181133757,15.640489642601459,1,20,0.024925003420494585,0.5032248303978422,0.07916470151394606,1,0,40.10541219600054
139,-0.6237723751975536,10.008787200268126,1,39,0.00841819319046655,0.500708706245853,0.0953727392718578,1,0,40.24365336399933
140,-0.3374144114657089,15.31730264541693,1,20,0.01194443360568731,0.4982051627146237,0.09066519998013974,1,0,40.31466301999899
141,-0.7036215371618445,10.031648252671584,1,26,0.003406226320034178,0.49571413690105054,0.0900933533333815,1,0,40.42089998099982
142,-0.5527281322102013,9.483755635796115,1,31,0.019820303984804055,0.4932355662165453,0.0783324248848423,1,0,40.5385851309984
143,0.6424081638858459,10.443328613974153,1,28,0.015179218485989132,0.4907693883854626,0.08714578367237534,1,0,40.65659766899989
144,-0.33845695399621384,20.691419702244456,1,56,0.0320652230895917,0.4883155414435353,0.08611670795029827,1,0,40.894364534997294
145,0.7519173897796521,9.502559503423981,1,27,0.005440938006473717,0.4858739637363176,0.07874083939801764,1,0,41.02919355400081
146,-0.5916237016263474,12.866289639374008,1,39,0.016773992706151652,0.483444593917636,0.08546361938501015,1,0,41.20764141899781
147,-0.46617494680061555,10.545059482287614,1,29,0.004479995953237337,0.4810273709480478,0.10473571595703733,1,0,41.33911312899727
148,-0.33041919950815085,14.877756837010384,1,19,0.0082553246995834,0.47862223409330756,0.10880688783761702,1,0,41.449754933000804
149,0.33796284357609263,18.12161337682046,1,26,0.004233054868300334,0.47622912292284103,0.10654260461720136,1,0,41.582542325999384
150,-0.24271661080426343,16.060469357669355,1,17,0.0268603869151669,0.4738479773082268,0.08842823873547946,1,0,41.674003525000444
151,-0.7944866168034249,9.286908256169408,1,25,0.009524240687824093,0.47147873742168567,0.08601531766355038,1,0,41.814549578997685
152,-0.631864346749299,6.517258312960619,1,40,0.0010408120024785195,0.46912134373457726,0.10153484824113548,1,0,42.019056269997236
153,-0.5743749897448233,12.9122258273419,1,22,0.00210462168503478,0.46677573701590436,0.10425948758016933,1,0,42.15881497499868
154,-0.7918155167765415,10.409717682888731,1,24,0.010001820317245502,0.46444185833082485,0.11858717584982514,1,0,42.30895926299854
155,0.4664840907779406,16.741686397604646,1,37,0.03462605968883736,0.46211964903917074,0.10196879878640175,1,0,42.525472764998995
156,-0.6230758851585873,11.972222425338988,1,23,0.0031092947754595146,0.4598090507939749,0.09077139514619889,1,0,42.66167126099754
157,-0.2664452843407935,16.409412278840318,1,15,0.012707833361014664,0.457510005540005,0.07987596193949381,1,0,42.74746711999978
158,-0.35681692122307607,21.02062494752245,1,30,0.0004238475328955382,0.45522245551230495,0.12770337549348673,1,0,42.90811513099834
159,-0.17474237212932553,16.84114287686534,1,14,0.014804856814066347,0.4529463432347434,0.11313765549233981,1,0,42.99037699899782
160,0.08208588459471033,21.5577186024806,1,25,0.016913609113922812,0.4506816115185697,0.10112504310905933,1,0,43.125368318000255
161,0.2514380745539486,16.093036149872933,1,18,0.00228672025826937,0.4484282034609769,0.1052418565377593,1,0,43.22843821999777
162,-0.44633888147134526,13.919675490166991,1,22,0.023916735162799962,0.446186062443672,0.10486207648434422,1,0,43.35200266299944
163,-0.2326613721517895,16.149344333726912,1,17,0.0299456715598449,0.4439551321314536,0.10480788404888966,1,0,43.44374094799787
164,0.5980768375069383,12.829735202458686,1,21,0.028553339512269793,0.4417353564707963,0.12035756407394296,1,0,43.55648472100074
165,0.3743429563823599,14.53619532501907,1,21,0.003653478054154946,0.43952667968844233,0.11642906628549099,1,0,43.66757870699803
166,0.08705767072169812,17.465559093107004,1,11,0.0046565917025587905,0.43732904629000013,0.07507691786370495,1,0,43.72734566099825
167,0.3845430517310864,18.419828808680176,1,37,0.011195474764514934,0.4351424010585501,0.12408898242220685,1,0,43.90688660199885
168,0.39444178948404884,11.584497140161693,1,29,0.010167169207650817,0.43296668905325736,0.08721404015247164,1,0,44.05136602899802
169,-0.6973830517758741,9.501124782057014,1,24,0.021285493306975156,0.43080185560799106,0.10294442204758525,1,0,44.17527042399888
170,0.6443087902605946,15.197802761988715,1,42,0.009847894516585964,0.4286478463299511,0.11456422698462293,1,0,44.39933306999956
171,0.21466886214346714,15.890374926687219,1,19,0.016977109395307777,0.42650460709830135,0.1226605906298286,1,0,44.50964670800022
172,0.44256437031209783,22.460399300933933,1,50,0.013864632771234509,0.42437208406280985,0.11151292614638805,1,0,44.748886510999
173,-0.7009209234383565,10.305740439519285,1,25,0.027195734704739016,0.4222502236424958,0.1042973130196333,1,0,44.89179696499923
174,-0.6070388874441277,9.193115627206861,1,28,0.022890059086661974,0.42013897252428334,0.13496866622673614,1,0,45.05627564599854
175,-0.39006198926416236,14.363625562912784,1,21,0.025417332378402324,0.4180382776616619,0.13864099695568993,1,0,45.17695296799866
176,0.5620845236223939,13.40178526280215,1,20,0.007396289451670035,0.4159480862733536,0.08544033467769623,1,0,45.30846491500051
177,0.6246959121117801,12.582662152207922,1,22,0.006446857321539157,0.41386834584198684,0.10116296574812043,1,0,45.45268269499866
178,0.6519093235882978,11.61244211886078,1,33,0.016902374608589676,0.4117990041127769,0.09853324565020474,1,0,45.67237426099746
179,0.4639709022724039,14.4586511032423,1,31,0.019539500271225696,0.40974000909221303,0.11542321266906877,1,0,45.85977028799971
180,-0.15886001825873863,16.791309296319376,1,15,0.023549918921307977,0.40769130904675194,0.0873186913629373,1,0,45.976131860999885
181,0.6362193727077838,12.344725504447705,1,27,0.004934908408453564,0.40565285250151817,0.1191868501956816,1,0,46.1854096370007
182,-0.3053656518516881,12.899209356401116,1,28,0.01466329039986869,0.4036245882390106,0.10932948094393526,1,0,46.396832619000634
183,-0.6391613620184642,18.216524349703832,1,39,0.0034562918860122638,0.4016064652978155,0.10985511359878075,1,0,46.765186027998425
184,-0.28114292694484944,16.363779195304957,1,16,0.009184366363291785,0.3995984329713264,0.13361232017632574,1,0,46.86674643600054
185,-0.5556243105627264,13.830431026220321,1,20,0.004343737010613302,0.3976004408064698,0.10510077690705658,1,0,46.984211351998965
186,0.12976395069863444,19.687007827358322,1,20,0.010628253068598131,0.39561243860243744,0.0905396175570786,1,0,47.12387937499807
187,0.6264020076564243,12.048509858921172,1,36,0.006794905301555243,0.3936343764094253,0.1375057705057164,1,0,47.35540669799957
188,-0.4860095228521546,17.93483098312281,1,37,0.000713722794158711,0.39166620452737816,0.10826294818842733,1,0,47.55052642100054
189,0.5396527543116298,13.561819170229136,1,21,0.015307104951488903,0.3897078735047413,0.13894062542489596,1,0,47.666635072000645
190,0.6900172593940963,8.469194648484699,1,28,0.01036026270642254,0.3877593341372176,0.11268340649881534,1,0,47.835793198999454
191,0.6843096294713136,8.149683718800226,1,30,0.005728441845423093,0.3858205374665315,0.11017481920619805,1,0,47.99826910000047
192,0.2935103091809306,15.925387370935642,1,18,0.004329172967051487,0.38389143477919885,0.134759951589836,1,0,48.10588258300049
193,-0.5702425460101628,12.747052247775718,1,22,0.004244610984734387,0.3819719776053028,0.1428720483725721,1,0,48.242246989000705
194,-0.5656205282440901,13.639393928030039,1,20,0.0014856534872095262,0.3800621177172763,0.15147949242964387,1,0,48.364086923000286
195,-0.6189597699122971,12.291384694026783,1,25,0.008527035498125501,0.37816180712868996,0.1487268441170454,1,0,48.51040175399976
196,-0.49229568219141306,12.583909821510314,1,23,0.00979952681428975,0.37627099809304654,0.10887390877241673,1,0,48.634044029000506
197,0.28616671114461356,21.774017428606747,1,27,0.0035421136091489114,0.3743896431025813,0.1258171280777013,1,0,48.78726009499951
198,-0.6843416430103334,12.899294219259174,1,27,0.002254744486459015,0.37251769488706843,0.10232984764432465,1,0,48.93510277899986
199,0.3895027697394411,14.580825190292671,1,20,0.010369992920336357,0.3706551064126331,0.12634645598009228,1,0,49.07057518399961
200,0.5292594506856572,14.218711597053334,1,20,0.0015795782254038881,0.36880183088056995,0.12097432194277644,1,0,49.211681611999666
201,-0.21380186296617298,18.634651424200275,1,27,0.0060889410375011,0.3669578217261671,0.12662104896649165,1,0,49.45155585199973
202,0.7615582399527638,13.945468804147094,1,32,0.0026416414649981235,0.36512303261753626,0.1233730559470132,1,0,49.67080725699998
203,0.5285450566664449,16.340226388629524,1,26,0.010822383157804483,0.3632974174544486,0.15247322275088385,1,0,49.83041946999947
204,-0.5072519964982207,15.353984297811985,1,29,0.02052467384918477,0.3614809303671764,0.12362020019570301,1,0,49.99599397299971
205,0.4787787532185708,15.874484159983695,1,26,0.015365598620654786,0.3596735257153405,0.13613963614289576,1,0,50.125001550997695
206,0.053392638378020885,17.647011958714575,1,9,0.0006308052893739882,0.3578751580867638,0.13711280334326956,1,0,50.18839056700017
207,-0.026806822319846324,17.854015903640537,1,8,0.005918663107551618,0.35608578229633,0.13511439180001616,1,0,50.24111098600042
208,0.20725276210911692,14.732329719047993,1,22,0.0021287091193386565,0.3543053533848483,0.15262904483824968,1,0,50.374182092997216
209,-0.6291470505028203,11.9628273839131,1,34,0.008045780978587214,0.35253382661792404,0.14640026901136427,1,0,50.59789738299878
210,0.48472278377867717,14.204141406610141,1,20,0.010000693270530603,0.3507711574848344,0.10559220146387815,1,0,50.71817813799862
211,-0.6390884493933685,4.252774652082005,1,34,0.004473463378568909,0.34901730169741024,0.11009636148810387,1,0,50.917240052000125
212,-0.15827812378218264,16.32998496570508,1,18,0.000513317341238051,0.3472722151889232,0.12461042311042547,1,0,51.033725993998814
213,-0.5631367732835705,13.140358816366643,1,22,0.0080841154773581,0.3455358541129786,0.11858268556269733,1,0,51.16745535699738
214,-0.7510137781656353,7.071374104171991,1,29,0.020130355517563703,0.3438081748424137,0.10911104102329962,1,0,51.343036357997335
215,0.4111931701882361,14.680765195051208,1,20,0.012545805061087378,0.3420891339682016,0.11337410230189562,1,0,51.476635539998824
216,0.13525015649168637,17.16514576599002,1,13,0.016979046535473302,0.3403786882983606,0.11544468912940758,1,0,51.57009543499953
217,-0.5753206811531977,11.616113014239817,1,26,0.009614788939865448,0.3386767948568688,0.1326391539321496,1,0,51.715348749999976
218,0.28026410803456403,15.705030914163217,1,18,0.01771976015061477,0.33698341088258443,0.10397214038918416,1,0,51.824147878000076
219,-0.2720038978956121,16.39273800891824,1,15,0.0038966915113031186,0.3352984938281715,0.14996860238413015,1,0,51.904404544999124
220,0.5112702338051418,14.227423269394786,1,19,0.02447573651765167,0.33362200135903064,0.12130499660576645,1,0,52.01470579200031
221,0.702852576069803,10.698408663040027,1,25,0.010494758681345306,0.33195389135223546,0.12181445866823197,1,0,52.15502008199837
