episode,goal_angle,cumulative_reward,success,episode_length,final_absolute_error,epsilon,loss_mean,terminated,truncated,wall_clock_seconds
67,0.05122980765059315,17.49296393772529,1,10,0.008793975423472516,0.3688002551493962,0.05765488445758819,1,0,24.545581280999613
68,0.2976709036620129,14.318581189715768,1,22,0.003279681854372385,0.36326825132215523,0.05779275298118591,1,0,24.679698912001186
69,-0.7688231134264853,6.710373494867234,1,31,0.008748757710431376,0.3578192275523229,0.06971674208198825,1,0,24.867661340998893
70,-0.2537775386595955,16.71362518854439,1,25,0.03344173506164716,0.35245193913903805,0.05308101989328861,1,0,25.009144173000095
71,-0.6591965317884253,11.336675793724135,1,23,0.005723615527783443,0.34716516005195247,0.046500462390806366,1,0,25.13201620399923
72,-0.22992177117269452,16.28970121787861,1,18,0.009204107677747764,0.34195768265117316,0.04647804889827967,1,0,25.228118790000735
73,-0.028698057805840227,17.69421863667667,1,8,0.005672506710469316,0.33682831741140556,0.04645589226856828,1,0,25.27461107599811
74,-0.540222680156015,13.997475468367337,1,20,0.011086558578501715,0.3317758926502345,0.052773816790431735,1,0,25.37214642699837
75,-0.7367664137892613,16.56284696292132,1,33,0.008908797301081961,0.32679925426048095,0.054514394903724846,1,0,25.53250812099941
76,0.6598279752978315,12.527086853780201,1,22,0.00023475908306447302,0.3218972654465737,0.051523056643253025,1,0,25.643550388998847
77,0.7093044229902652,11.953557697881479,1,22,0.0019277907370219838,0.3170688064648751,0.04983928283168511,1,0,25.762022208000417
78,-0.23707121093507644,16.78036541598849,1,15,0.00464428483053389,0.312312774367902,0.045899529258410135,1,0,25.84953766200124
79,0.7068551633266504,11.141723728738725,1,25,0.0035121468377783405,0.30762808275238346,0.05295235387980938,1,0,25.99632133799969
80,-0.031392058814335044,17.78499481631443,1,8,0.0028427258327111612,0.3030136615110977,0.07176114642061293,1,0,26.04443454899956
81,-0.45687629337610947,14.231733016733779,1,20,0.008760671304033962,0.29846845658843124,0.06806875113397837,1,0,26.151761533001263
82,0.785344582176785,6.565781333763151,1,28,0.010469078101835172,0.2939914297396048,0.05304010811128786,1,0,26.28143212500072
83,-0.3718738239935053,15.645064126793294,1,18,0.005935003762711444,0.28958155829351073,0.0484759257071548,1,0,26.388749280999036
84,-0.7353620973805841,11.671318868442905,1,21,0.0009075862209343422,0.2852378349191081,0.042965658186447056,1,0,26.525141565998638
85,0.5622153303565547,13.552548075653613,1,22,0.0071146337724143915,0.28095926739532145,0.03702516345815225,1,0,26.65172604200052
86,-0.13831088840018269,17.349722275999376,1,12,0.01802278742676877,0.2767448783843916,0.0532248072947065,1,0,26.727812457000255
87,0.5824601377902077,12.28235824976582,1,23,0.0258057467131505,0.27259370520862575,0.04914376180133094,1,0,26.86123280299944
88,-0.7177552668595419,10.626910914480687,1,27,0.0003702344913568689,0.26850479963049634,0.048605803262304376,1,0,27.02707478999946
89,-0.3412289106199133,15.465710837952793,1,18,0.01573931340427992,0.26447722763603887,0.04673680870069398,1,0,27.13509112199972
90,0.708114962346738,9.763022584404098,1,27,0.004268016920460527,0.2605100692214983,0.04239521658530942,1,0,27.30523594999977
91,-0.789552619116218,9.98662862908095,1,25,0.017501264054963772,0.2566024181831758,0.04527406729757786,1,0,27.461967236999044
92,-0.2653694972695746,16.343405983736737,1,15,0.030728308700682216,0.2527533819104282,0.07815057014425596,1,0,27.555685733001155
93,0.2164555787604081,16.851130734896287,1,13,0.03863221788775906,0.24896208118177174,0.06677732874567692,1,0,27.627584126999864
94,-0.784836122542418,9.450206611322937,1,30,0.002603335694746134,0.24522764996404517,0.049547551510234676,1,0,27.78036789500038
95,-0.4819575001370005,9.376643561408855,1,31,0.0026240428947239547,0.2415492352145845,0.04422653466463089,1,0,27.92431490099989
96,0.1264037204196633,17.13172110193409,1,13,0.002975973003155899,0.23792599668636571,0.03993035723956732,1,0,28.003342798998347
97,-0.3956648722288355,15.479154374357313,1,18,0.0061378955245310896,0.23435710673607021,0.03745092534356647,1,0,28.096275620999222
98,-0.3988752751894101,14.48776822881773,1,20,0.007381135493072122,0.23084175013502917,0.03990597575902939,1,0,28.203443370999594
99,0.5862795348561336,14.920624141860753,1,29,0.005499771159096278,0.22737912388300371,0.042075396290627017,1,0,28.361728437001148
100,0.36666758154688006,14.945055238623173,1,20,0.0012252312499146378,0.22396843702475866,0.036241671070456505,1,0,28.466740118998132
101,-0.5577616683718589,12.487285812734626,1,21,0.009754900036495151,0.22060891046938727,0.040578528795213925,1,0,28.58624913300082
102,0.7312857839739095,6.05405441392213,1,31,0.0003605109628446179,0.21729977681234647,0.04060235883920423,1,0,28.742842171999655
103,0.32201634671155754,16.19543005618616,1,16,0.0003034651087507889,0.21404028016016127,0.049553813063539565,1,0,28.84349324499999
104,0.5440274058901522,11.905270507826936,1,25,0.0008279808513041997,0.21082967595775884,0.058787458315491675,1,0,29.005930179999268
105,-0.4612953331009937,14.404156485013663,1,21,0.01599130151425021,0.20766723081839245,0.05010371939057395,1,0,29.1302912559986
106,-0.4931498094047253,14.547706271870993,1,19,0.012124145971614875,0.20455222235611656,0.038817487264934336,1,0,29.23506684899985
107,0.01638575236332751,22.123743090312928,1,16,0.018400632253717228,0.2014839390207748,0.04551351873669773,1,0,29.34328199599986
108,0.4704629512411216,14.608389779690516,1,20,1.1555863773493602e-05,0.19846167993546318,0.04232410779222846,1,0,29.466181280000455
109,0.25605791326469873,14.660556639172135,1,22,0.011400035659597074,0.19548475473643123,0.038971647366204044,1,0,29.60256207400016
110,-0.4879235123150332,14.522608359402511,1,19,0.006073718374800252,0.19255248341538475,0.03715374644257521,1,0,29.728347625001334
111,-0.6415583041032855,12.94667807141086,1,21,0.009175302616125647,0.18966419616415398,0.03877709699528558,1,0,29.856601176001277
112,-0.4885233763250799,13.461217935802415,1,20,0.01736611033691282,0.18681923322169167,0.03464611675590277,1,0,29.997668470001372
113,-0.4657282227786643,14.668427386414258,1,19,0.00542832649255226,0.1840169447233663,0.037338777298205776,1,0,30.149777441998594
114,0.5892540485072144,13.249057998228817,1,21,0.0030799297997254893,0.1812566905525158,0.03795325782682214,1,0,30.303108738000446
115,-0.7784314223866593,10.038914498023225,1,25,0.006078242786593413,0.17853784019422808,0.04804306700825691,1,0,30.48160209100024
116,0.17202774907953555,16.603501899261026,1,15,0.006445853344892116,0.17585977259131466,0.07272050256530443,1,0,30.576346074998582
117,-0.20016862387962786,16.736117029376327,1,14,0.0033776324381429024,0.17322187600244493,0.04837250110826322,1,0,30.68416145199808
118,-0.17150285740777826,17.032735796936322,1,13,0.0002746427642079663,0.17062354786240824,0.04409145076687519,1,0,30.780117780999717
119,0.3802617079902577,15.41300687608309,1,18,0.004800808648140975,0.16806419464447211,0.04829380971690019,1,0,30.891569933999563
120,0.31568772260978806,16.02105552824214,1,17,0.00398223680748877,0.16554323172480503,0.043651901842916715,1,0,31.00062439699832
121,-0.5665863683567345,11.41268929305952,1,24,0.0014554624983098563,0.16306008324893295,0.0442141288270553,1,0,31.14286380300109
122,0.16089934250682203,17.30439346572384,1,12,0.007038300658017305,0.16061418200019895,0.04043200332671404,1,0,31.23638487700009
123,-0.5020310378742258,14.393820184026843,1,18,0.006140203750049478,0.15820496927019595,0.03920954776306947,1,0,31.357392056001117
124,0.06798242861764048,17.793879231348182,1,10,0.002521131107448671,0.155831894731143,0.03390503823757172,1,0,31.433834229999775
125,-0.05336856480580843,17.700278419750976,1,9,0.002732976745449381,0.15349441631017585,0.03926917889879809,1,0,31.504200585000945
126,-0.6684356665262268,12.003578451927751,1,22,0.0030286648559334495,0.15119200006552322,0.03696076080880382,1,0,31.65096758599975
127,0.42134288484418825,14.700513229344505,1,20,0.0008400160185809136,0.14892412006454037,0.0398370174691081,1,0,31.79183932899832
128,-0.763359156477009,13.135979990121267,1,27,0.004003674121650258,0.14669025826357227,0.03842940733388618,1,0,31.964982953999424
129,0.5928494955827062,12.193240135721863,1,23,0.004886504267933467,0.14448990438961867,0.042313635835181114,1,0,32.09720528099933
130,0.4216884689109821,15.22697179307579,1,18,0.0003436275499023034,0.1423225558237744,0.06705836072150204,1,0,32.20232343200041
131,-0.21767905031657997,16.78917387924157,1,14,0.008519844392412879,0.14018771748641778,0.06317639643592494,1,0,32.27981279099913
132,-0.7153463870172296,13.832306058332325,1,27,0.004283757965236279,0.13808490172412152,0.05739569070714491,1,0,32.4110988700013
133,-0.04331106976125765,17.668324780039256,1,8,0.00504861401543643,0.1360136281982597,0.05465155187994242,1,0,32.45684283599985
134,-0.6601569562891569,12.486855737376027,1,22,0.0003024566627878311,0.13397342377528582,0.0489704656330022,1,0,32.56169582000075
135,-0.24216948588261555,16.805882891034706,1,15,0.0029744014327629797,0.13196382241865653,0.050497110933065414,1,0,32.637747054999636
136,-0.43018838063026466,15.183111928057041,1,17,6.948014127322599e-05,0.12998436508237668,0.04787981915561592,1,0,32.7216310119984
137,-0.32957403318887873,16.05128962791059,1,16,0.007061254968854347,0.12803459960614103,0.045884703285992146,1,0,32.81343261299844
138,-0.2162720181133757,16.061419486091474,1,18,0.005490874352449104,0.1261140806120489,0.0511621396160788,1,0,32.90489451200119
139,-0.6237723751975536,11.334617334976793,1,25,0.0036392541613131657,0.12422236940286817,0.048302360102534296,1,0,33.025516876998154
140,-0.3374144114657089,15.28669148312183,1,18,0.0069704855148391975,0.12235903386182514,0.05013706638581223,1,0,33.12514563299919
141,-0.7036215371618445,10.667240609787404,1,25,0.01837164541313241,0.12052364835389777,0.04626999415457249,1,0,33.261006067998096
142,-0.5527281322102013,13.803548618830973,1,20,0.0006521378288533164,0.1187157936285893,0.05003897063434124,1,0,33.38818382599857
143,0.6424081638858459,11.469186487619298,1,25,0.0005124052476724872,0.11693505672416046,0.06870295412838459,1,0,33.52919158399891
144,-0.33845695399621384,15.223688227310777,1,19,0.004564337401132212,0.11518103087329805,0.06085108847994553,1,0,33.64099392400021
145,0.7519173897796521,11.276309620798566,1,23,0.010114638786106855,0.11345331541019858,0.06049938378450663,1,0,33.77340075599932
146,-0.5916237016263474,12.963753187104885,1,23,0.005258611848380834,0.11175151567904561,0.050501438829561936,1,0,33.898633295000764
147,-0.46617494680061555,14.927675289893523,1,19,0.00864162035070698,0.11007524294385992,0.05431443403818106,1,0,33.99538351999945
148,-0.33041919950815085,15.889749714144273,1,17,0.003620907488791514,0.10842411429970203,0.05407332552268224,1,0,34.09223817599923
149,0.33796284357609263,16.009486995299813,1,17,0.0018073502906286731,0.1067977525852065,0.05367193403927719,1,0,34.19243983399792
150,-0.24271661080426343,16.719371620565653,1,14,0.0021333989677259635,0.10519578629642841,0.0574112989540611,1,0,34.28203592099817
151,-0.7944866168034249,10.40613223516848,1,25,0.0005059681575037001,0.10361784950198198,0.06119628742337227,1,0,34.41543244499917
152,-0.631864346749299,11.47971163080074,1,23,0.0019023667485629225,0.10206358175945225,0.05406024582360102,1,0,34.53616902199792
153,-0.5743749897448233,13.580558094900335,1,19,0.005841664216786668,0.10053262803306047,0.044489935334575806,1,0,34.6483861859997
154,-0.7918155167765415,10.575655761919915,1,23,0.0023991922394159815,0.09902463861256457,0.053297510208643,1,0,34.763047045998974
155,0.4664840907779406,15.006886849936564,1,19,0.004212560697476331,0.09753926903337609,0.06974039893401296,1,0,34.86073432400008
156,-0.6230758851585873,15.932152334111741,1,24,0.0017788401744148752,0.09607617999787545,0.07570826339845856,1,0,34.97551127299812
157,-0.2664452843407935,16.48434928378556,1,15,0.013894970028587694,0.09463503729790732,0.06431744421521822,1,0,35.05715616499947
158,-0.35681692122307607,15.871336576296017,1,16,0.00710949091386559,0.0932155117384387,0.05263627297244966,1,0,35.144983441001386
159,-0.17474237212932553,16.6449623767694,1,16,0.007183349875913014,0.09181727906236212,0.05199993459973484,1,0,35.22976851199928
160,0.08208588459471033,17.555612941505387,1,10,0.004585186144890133,0.09044001987642668,0.07688259407877922,1,0,35.288458838000224
161,0.2514380745539486,16.52711751880124,1,15,0.004492661440009732,0.08908341957828028,0.05883670697609584,1,0,35.37172887300039
162,-0.44633888147134526,15.111678838543593,1,19,0.01279793804656737,0.08774716828460608,0.05914082917335786,1,0,35.473397850000765
163,-0.2326613721517895,16.53741455119016,1,16,0.004441519427390239,0.08643096076033699,0.05998341029044241,1,0,35.56312268799957
164,0.5980768375069383,13.226621989562409,1,20,0.0008625050639741172,0.08513449634893193,0.06414234098047018,1,0,35.66864429999987
165,0.3743429563823599,15.682378104957753,1,17,0.0037888870566373245,0.08385747890369795,0.06816085263648454,1,0,35.771337575999496
166,0.08705767072169812,17.492065830156207,1,10,0.006622596402134154,0.08259961672014247,0.07145496513694524,1,0,35.83553208900048
167,0.3845430517310864,14.790115949793835,1,19,0.00022149439843055507,0.08136062246934034,0.06023008239112402,1,0,35.943476142998406
168,0.39444178948404884,15.40840145915281,1,18,0.0015836676318317644,0.08014021313230023,0.0630742081751426,1,0,36.049827547998575
169,-0.6973830517758741,11.204292989708483,1,24,0.016890119024555617,0.07893810993531572,0.06300369168942173,1,0,36.18277014300111
170,0.6443087902605946,12.65692661285866,1,21,0.0011674950828843844,0.07775403828628598,0.08042766189291364,1,0,36.29371073799848
171,0.21466886214346714,16.755631113704293,1,14,0.00409472858318885,0.07658772771199168,0.07437492295035295,1,0,36.38915517499845
172,0.44256437031209783,14.862477377284085,1,18,0.004286078409160177,0.0754389117963118,0.06015117735498481,1,0,36.51350889300011
173,-0.7009209234383565,11.963036457821726,1,22,0.01744825554356355,0.07430732811936713,0.07279921399260109,1,0,36.63074665000022
174,-0.6070388874441277,12.855466319993138,1,21,0.013178775534612885,0.07319271819757663,0.07211857493079844,1,0,36.7545623900005
175,-0.39006198926416236,21.11952721411362,1,25,0.02453001563850099,0.07209482742461297,0.06166945829987526,1,0,36.89950890199907
176,0.5620845236223939,13.706685651326552,1,20,0.009068656046811063,0.07101340501324377,0.07149176569655538,1,0,37.01471572299852
177,0.6246959121117801,12.867845552135257,1,21,0.005210372814786091,0.06994820393804511,0.06959419715262595,1,0,37.120086225000705
178,0.6519093235882978,12.484290364198387,1,22,0.002060661949657261,0.06889898087897443,0.06237344824793664,1,0,37.2293803399989
179,0.4639709022724039,13.918791072571185,1,20,0.002763365104208604,0.06786549616578981,0.060737304110080007,1,0,37.33195620499828
180,-0.15886001825873863,20.03979908209294,1,16,0.009615600658770734,0.06684751372330296,0.07771068555302918,1,0,37.422470459998294
181,0.6362193727077838,12.722302210424095,1,21,0.004465911365116648,0.06584480101745341,0.07197174509721142,1,0,37.526150212001085
182,-0.3053656518516881,17.44418196629267,1,22,0.019040400844640648,0.06485712900219161,0.06777490844780748,1,0,37.63067336899985
183,-0.6391613620184642,12.92722806688398,1,20,0.008764325607427681,0.06388427206715873,0.0827659665606916,1,0,37.73338249899825
184,-0.28114292694484944,16.434567198855802,1,15,0.012243846765569888,0.06292600798615135,0.08161669299006462,1,0,37.80199352400086
185,-0.5556243105627264,13.74442317187786,1,19,0.0211274767867633,0.06198211786635908,0.06386313626640722,1,0,37.90367710500141
186,0.12976395069863444,17.368793468747754,1,11,0.0018234021303775716,0.06105238609836369,0.07021582566879013,1,0,37.965047285000765
187,0.6264020076564243,12.897540586162357,1,21,0.009164384098132805,0.060136600306888235,0.06485084532981827,1,0,38.066536422000354
188,-0.4860095228521546,14.662110387103166,1,18,0.009014129380858382,0.05923455130228491,0.07983087499936421,1,0,38.163929670998186
189,0.5396527543116298,14.136737409478519,1,19,0.008981253807845757,0.058346033032750634,0.08128919628889937,1,0,38.27755191599863
190,0.6900172593940963,11.317307398893172,1,24,0.0010656237301415183,0.05747084253725938,0.07773403349953394,1,0,38.41137338800036
191,0.6843096294713136,11.237166113010607,1,24,0.00038472040587600453,0.05660877989920048,0.07396799388031165,1,0,38.54002240299815
192,0.2935103091809306,16.39594938077498,1,15,0.003452171072652388,0.055759648200712476,0.06708231903612613,1,0,38.632382489999145
193,-0.5702425460101628,13.555603396281366,1,20,0.0065379127840120566,0.054923253477701786,0.0847609800286591,1,0,38.7456086509992
194,-0.5656205282440901,13.779812821949598,1,19,0.00532191097561141,0.054099404675536256,0.08002452189592939,1,0,38.85089401300138
195,-0.6189597699122971,13.093508739888057,1,19,5.712218026709959e-05,0.05328791360540321,0.0860517860243195,1,0,38.96162507600093
196,-0.49229568219141306,13.062554179271682,1,22,0.013085227057088589,0.05248859490132216,0.08240023534744978,1,0,39.08372282300115
197,0.28616671114461356,16.253142661158925,1,16,0.002449089852647468,0.05170126597780233,0.10789790097624063,1,0,39.173487085998204
198,-0.6843416430103334,12.234609194193036,1,22,0.004777916222908796,0.05092574698813529,0.07231747443703088,1,0,39.29785027599792
199,0.3895027697394411,15.553752874885685,1,17,0.000784312122921238,0.05016186078331326,0.08851403633461279,1,0,39.38755284999934
200,0.5292594506856572,14.186404226277954,1,19,0.005442840145892913,0.05,0.0733707919716835,1,0,39.48614707099841
201,-0.21380186296617298,16.67847410265822,1,14,0.015050457769021613,0.05,0.09438312372991017,1,0,39.56070370499947
202,0.7615582399527638,11.2538625552319,1,22,0.006290582281351154,0.05,0.08836591599339788,1,0,39.66730428200026
203,0.5285450566664449,13.17812705563847,1,21,0.007000429607347369,0.05,0.07951760620233558,1,0,39.77283947899923
204,-0.5072519964982207,14.423167923570144,1,18,0.0011739359278589712,0.05,0.09195190523233679,1,0,39.86491301999922
205,0.4787787532185708,14.568093509087339,1,18,0.0014749718325782757,0.05,0.08410767993579309,1,0,39.95420823799941
206,0.053392638378020885,17.498091101273893,1,9,0.007249535646646238,0.05,0.0789886253575484,1,0,40.004007896000985
207,-0.026806822319846324,17.75401321956888,1,8,0.0024154286459648205,0.05,0.0807455345056951,1,0,40.05852976100141
208,0.20725276210911692,16.90315022850991,1,13,0.00931789884832851,0.05,0.07973644051414269,1,0,40.12795348399959
209,-0.6291470505028203,12.748765670927241,1,20,0.013882521255143554,0.05,0.10169325098395347,1,0,40.27859389399964
210,0.48472278377867717,14.551602686964905,1,18,0.005246525744712238,0.05,0.07802108633849356,1,0,40.37189108799794
211,-0.6390884493933685,12.690005831234156,1,21,0.002134283712530549,0.05,0.09291538188145274,1,0,40.48114867700133
212,-0.15827812378218264,17.080168539122678,1,13,0.0023059053332095125,0.05,0.10144019212860328,1,0,40.5557117089993
213,-0.5631367732835705,13.733323502494022,1,19,0.01828770641027233,0.05,0.1002743777475859,1,0,40.65880267900138
214,-0.7510137781656353,11.387962418748065,1,22,0.005202642064462748,0.05,0.08280586603690278,1,0,40.76586326599863
215,0.4111931701882361,15.412789805582724,1,18,0.005147017622910255,0.05,0.08877242801504003,1,0,40.85815894899861
216,0.13525015649168637,17.245824736286885,1,12,0.006260126609965472,0.05,0.09897379592681925,1,0,40.9204617860014
217,-0.5753206811531977,13.690693164989352,1,19,0.007561643969253851,0.05,0.08812493772098892,1,0,41.01393296899914
218,0.28026410803456403,16.392088949959724,1,15,0.008106920209654034,0.05,0.06339148686577877,1,0,41.09710045199972
219,-0.2720038978956121,16.52093098121695,1,15,0.005632342682187208,0.05,0.08369618679086367,1,0,41.185750566000934
220,0.5112702338051418,14.349838622310198,1,19,0.008488804841702224,0.05,0.08495911651928174,1,0,41.27567393999925
221,0.702852576069803,12.231568516488187,1,22,0.007448986911649302,0.05,0.09243382911451838,1,0,41.388482987000316
222,-0.5390137246350117,14.098335596220569,1,20,0.0075212506423880665,0.05,0.1007006817497313,1,0,41.49223329199958
223,-0.4582473555240631,14.508933470444752,1,19,0.0016829746487713737,0.05,0.0680086847002569,1,0,41.60179046899793
